trait,term,Estimate,Std. Error,df,t value,lower,upper,Pr(>|t|)
ADF,locWA:year2019,30.3932246856309,1.4987685916473,8.04341803160314,20.2787974441242,26.9403027934144,33.8461465778473,3.41679100167316e-08
ADF,locID:year2020,25.99749777989,3.18488052746303,7.43487877114824,8.16278587398023,18.5548367067446,33.4401588530353,5.73333279051851e-05
ADF,locOR:year2020,33.0567563210203,3.18486695746198,7.43466692849734,10.3793209457525,25.6140868374113,40.4994258046293,1.09461744053864e-05
ADF,locWA:year2020,31.8895609569093,3.18472811606462,7.42951711553147,10.0132757945803,24.44623980555,39.3328821082686,1.41364204701065e-05
ADF,FD1:locID:year2018,26.155412354735,2.18666691080192,13.6863307010916,11.9613152901934,21.4553742522245,30.8554504572454,1.2489577649654e-08
ADF,FD2:locID:year2018,26.8628611659375,2.18666691080187,13.6863309499672,12.2848436738299,22.162823071644,31.5628992602309,8.92437255612101e-09
ADF,FD3:locID:year2018,25.0976806952392,2.10905044362765,11.8041782091698,11.8999907143379,20.4939855418117,29.7013758486666,6.27498463350453e-08
ADF,FD4:locID:year2018,27.1137715997787,2.18666691080187,13.6863309456652,12.3995892862511,22.4137335053432,31.8138096942142,7.93569471719239e-09
ADF,FD5:locID:year2018,28.2043054463772,2.18666691080187,13.6863309599143,12.8983089774905,23.5042673524122,32.9043435403423,4.81407079236689e-09
ADF,FD6:locID:year2018,27.7634428864629,2.18666691080187,13.6863309599621,12.6966950244296,23.0634047924994,32.4634809804264,5.88016312326337e-09
ADF,FD1:locOR:year2018,28.2330005491024,1.99609701129044,10.1313742287837,14.1441024105588,23.7932242305903,32.6727768676145,5.32283721295365e-08
ADF,FD2:locOR:year2018,29.2815516959492,1.99609701129042,10.1313742101992,14.6694031053228,24.8417753763491,33.7213280155494,3.73724422704187e-08
ADF,FD3:locOR:year2018,27.9485328814004,1.94112648194414,9.05491069461786,14.3980998360336,23.5614555102339,32.3356102525668,1.50991252868576e-07
ADF,FD4:locOR:year2018,29.2098074339357,1.99609701129042,10.1313742101943,14.6334608331748,24.7700311143353,33.6495837535362,3.82735514388095e-08
ADF,FD5:locOR:year2018,30.6707824653952,1.99609701129042,10.1313742092429,15.365376678545,26.231006145739,35.1105587850513,2.38043118826775e-08
ADF,FD6:locOR:year2018,31.564831268981,1.99609701129042,10.1313742100805,15.8132751516797,27.1250549493739,36.0046075885881,1.7983585762249e-08
ADF,FD1:locWA:year2018,32.8492369937938,1.99659991416319,10.1179835176361,16.4525886036419,28.4075567571181,37.2909172304695,1.24054986966121e-08
ADF,FD2:locWA:year2018,32.4256155421555,1.99659991416318,10.1179835106227,16.2404171772921,27.9839353050679,36.8672957792431,1.40844453693214e-08
ADF,FD3:locWA:year2018,31.3017687086673,1.94164880683801,9.0445906774704,16.1212308829641,26.9127526557282,35.6907847616064,5.69242952964381e-08
ADF,FD4:locWA:year2018,31.2385137119603,1.99659991416318,10.1179835088277,15.6458554817944,26.7968334747672,35.6801939491533,2.02706398579339e-08
ADF,FD5:locWA:year2018,30.314427226753,1.99659991416318,10.1179835096416,15.1830254082018,25.8727469896078,34.7561074638982,2.71560946104791e-08
ADF,FD6:locWA:year2018,34.3082942470055,1.99659991416318,10.1179835111295,17.1833595722581,29.8666140099476,38.7499744840633,8.10414277674943e-09
ADF,FD1:locID:year2019,30.1798476707374,1.64989657154829,11.5520636256061,18.2919633819325,26.5695111223118,33.7901842191629,6.89591402764958e-10
ADF,FD2:locID:year2019,31.8494942037007,1.64989657154828,11.5520636119267,19.3039338058705,28.2391576547809,35.4598307526205,3.77028042218481e-10
ADF,FD3:locID:year2019,30.5670008605128,1.60038648881818,10.2200961557759,19.0997618850715,27.0114994351577,34.1225022858679,2.49132486581987e-09
ADF,FD4:locID:year2019,31.9631147671312,1.64989657154829,11.5520636126616,19.3727990701482,28.352778218238,35.5734513160245,3.6224612198531e-10
ADF,FD5:locID:year2019,32.3398945793361,1.64989657154828,11.5520636157577,19.6011647863405,28.7295580305547,35.9502311281175,3.17554068352374e-10
ADF,FD6:locID:year2019,31.7604772591895,1.64989657154828,11.5520636170385,19.2499807605425,28.1501407104544,35.3708138079246,3.89065908371629e-10
ADF,FD1:locOR:year2019,28.9750808383667,1.64882016346702,11.6458117548406,17.5732208280617,25.3704549725794,32.579706704154,9.63116353205695e-10
ADF,FD2:locOR:year2019,31.7464645304218,1.64882016346701,11.6458117256714,19.2540491885227,28.1418386635999,35.3510903972438,3.43517929037662e-10
ADF,FD3:locOR:year2019,31.0272441985978,1.59926406683238,10.2984152707422,19.4009512513169,27.4778084576023,34.5766799395934,1.91422709042488e-09
ADF,FD4:locOR:year2019,33.0300416847615,1.64882016346701,11.64581173633,20.0325313922098,29.4254158183177,36.6346675512054,2.19244614217628e-10
ADF,FD5:locOR:year2019,30.8436789969663,1.64882016346701,11.645811726972,18.7065149252606,27.2390531301905,34.4483048637422,4.76019787390589e-10
ADF,FD6:locOR:year2019,30.5438241768198,1.64882016346701,11.6458117296884,18.5246546916278,26.9391983101403,34.1484500434993,5.31552469705265e-10
ADF,FD1:locWA:year2019,27.9912188089984,1.63893804154206,11.447864781748,17.0788755276323,24.4010840579393,31.5813535600576,1.68092553487815e-09
ADF,FD2:locWA:year2019,30.2416700930659,1.63893804154207,11.4478647444436,18.4519910616094,26.6515353406406,33.8318048454912,7.13795554198081e-10
ADF,FD3:locWA:year2019,30.8950718623409,1.58887651904204,10.104819808625,19.4446022029251,27.3598059019476,34.4303378227343,2.44374705466391e-09
ADF,FD4:locWA:year2019,31.2002528819138,1.63893804154207,11.4478647424003,19.0368714930539,27.6101181294137,34.7903876344139,5.04618345114382e-10
ADF,FD5:locWA:year2019,31.1506270426964,1.63893804154207,11.4478647436395,19.0065922280912,27.5604922902417,34.7407617951512,5.13632440634883e-10
ADF,FD6:locWA:year2019,30.8805074247697,1.63893804154207,11.4478647500823,18.8417784211747,27.2903726725509,34.4706421769885,5.65861973279387e-10
ADF,FD1:locID:year2020,26.4965986147246,3.42415364948279,9.90884199407464,7.73814534249267,18.8575841458168,34.1356130836323,1.66047314681852e-05
ADF,FD2:locID:year2020,27.0249616649977,3.42415364948283,9.90884197155642,7.89245005669631,19.3859471937127,34.6639761362826,1.40007073723233e-05
ADF,FD3:locID:year2020,25.481704928926,3.32457999587101,8.77472325536544,7.66463882973887,17.9314467155269,33.0319631423252,3.58287235659893e-05
ADF,FD4:locID:year2020,24.9325290518833,3.42415364948283,9.90884197228265,7.2813698227733,17.293514580675,32.5715435230916,2.79321405561685e-05
ADF,FD5:locID:year2020,27.5492266006362,3.42415364948283,9.90884197174569,8.04555794533261,19.9102121293712,35.1882410719012,1.18497664191137e-05
ADF,FD6:locID:year2020,24.499965818172,3.42415364948283,9.90884197218786,7.15504277148088,16.8609513469537,32.1389802893903,3.2386996591055e-05
ADF,FD1:locOR:year2020,31.5876374588848,3.42414110779498,9.90857701499664,9.22498123309705,23.9486229961309,39.2266519216388,3.53884856169997e-06
ADF,FD2:locOR:year2020,34.6696368727947,3.424141107795,9.90857701491508,10.1250607908272,27.0306224100321,42.3086513355573,1.52586145521155e-06
ADF,FD3:locOR:year2020,33.8334255912684,3.32456658377303,8.77443384246024,10.1767928957738,26.2831587809657,41.3836924015711,3.75164447380609e-06
ADF,FD4:locOR:year2020,31.3235678960441,3.424141107795,9.90857701407924,9.14786129132838,23.6845534331933,38.9625823588949,3.81509887517961e-06
ADF,FD5:locOR:year2020,36.3352654447969,3.424141107795,9.90857701462205,10.6114976868448,28.6962509820034,43.9742799075904,9.93635796141048e-07
