trait,term,Df,Sum Sq,Mean Sq,F value,Pr(>F)
Ca,loc:year:cut,2,0.00078895265935115,0.000394476329675575,0.0461223948564644,0.955006136775896
Ca,FD:loc:year:cut,10,0.0494483476078842,0.00494483476078842,0.578152867941712,0.816115456634846
Ca,Residuals,25,0.213820385359004,0.00855281541436017,NA,NA
Cprot,FD,5,9.76359360856625,1.95271872171325,1.14407238486168,0.36365822830122
Cprot,loc,2,437.231350934838,218.615675467419,128.084067827606,7.28071184791687e-14
Cprot,year,3,32.4859351848641,10.8286450616214,6.34436165470894,0.00238941679931446
Cprot,cut,4,65.0201033309283,16.2550258327321,9.52360724750243,8.05715159159737e-05
Cprot,FD:loc,10,31.5030484328449,3.15030484328449,1.84572244585006,0.103830753902306
Cprot,FD:year,15,37.073190374873,2.47154602499153,1.44804652286357,0.200397395011548
Cprot,FD:cut,20,25.539793256307,1.27698966281535,0.748171558317964,0.743989482741991
Cprot,loc:year,5,186.853683171467,37.3707366342935,21.8950263086135,2.12246317634999e-08
Cprot,loc:cut,6,75.9661105871214,12.6610184311869,7.41792527017762,0.000122554900028132
Cprot,year:cut,2,71.4920295066892,35.7460147533446,20.9431229871545,4.5450622734599e-06
Cprot,FD:loc:year,25,20.7337999979134,0.829351999916536,0.485906500451757,0.961448826244889
Cprot,FD:loc:cut,30,49.8474941035971,1.66158313678657,0.973499849625814,0.532352936264617
Cprot,FD:year:cut,10,9.16347462304153,0.916347462304153,0.536876005183407,0.847518688907049
Cprot,loc:year:cut,2,29.4196973297731,14.7098486648865,8.61830813412072,0.00142277469921466
Cprot,FD:loc:year:cut,10,5.21847976144391,0.521847976144391,0.305743910766082,0.972693424572023
Cprot,Residuals,25,42.6703490869885,1.70681396347954,NA,NA
DM,FD,5,0.160700607286264,0.0321401214572527,0.685923078170703,0.638507595914361
DM,loc,2,14.39001173086,7.19500586542999,153.553264483956,9.08411113067006e-15
DM,year,3,8.60585957682056,2.86861985894019,61.2210680772595,1.1728442377647e-11
DM,cut,4,11.0753688896524,2.76884222241309,59.0916491305921,2.23194327914642e-12
DM,FD:loc,10,0.543549713669114,0.0543549713669114,1.16002452957311,0.361193070044721
DM,FD:year,15,0.768290826049995,0.051219388403333,1.09310602955755,0.409152743807566
DM,FD:cut,20,1.09016025108545,0.0545080125542727,1.16329068033926,0.355996751035619
DM,loc:year,5,28.6408789668505,5.7281757933701,122.248697090866,9.73766704262074e-17
DM,loc:cut,6,30.4354992818848,5.07258321364746,108.257272668051,1.18023553536919e-16
DM,year:cut,2,20.4655507688819,10.2327753844409,218.384264641328,1.47552294433934e-16
DM,FD:loc:year,25,1.60896620272254,0.0643586481089016,1.37351945220484,0.216541854591667
DM,FD:loc:cut,30,3.18544628697132,0.106181542899044,2.26608884621347,0.0200605545832784
DM,FD:year:cut,10,0.227817334218392,0.0227817334218392,0.486199678353923,0.883127205892883
DM,loc:year:cut,2,1.09681889332697,0.548409446663484,11.7039599944767,0.000258699048952409
DM,FD:loc:year:cut,10,0.505149375407954,0.0505149375407954,1.07807188898361,0.414158192535008
DM,Residuals,25,1.17141857739237,0.0468567430956947,NA,NA
dNDF30,FD,5,7.57160921809812,1.51432184361962,4.43723365725719,0.00758628655021882
dNDF30,loc,2,87.5223785928944,43.7611892964472,128.22810609643,9.28238938758128e-12
dNDF30,year,3,76.3624277496901,25.45414258323,74.5851871996784,1.07394459642351e-10
dNDF30,cut,3,38.7091899514023,12.9030633171341,37.8082816897472,3.28947074858972e-08
dNDF30,FD:loc,10,4.98373954779222,0.498373954779222,1.46032476211326,0.228959981517102
dNDF30,FD:year,15,15.3735047170296,1.02490031446864,3.0031411023059,0.0128415158857092
dNDF30,FD:cut,15,7.49387830517061,0.499591887011374,1.46389352123506,0.214323887509195
dNDF30,loc:year,5,74.9455626906621,14.9891125381324,43.9207787478257,8.60407525718155e-10
dNDF30,loc:cut,4,21.1563635547272,5.2890908886818,15.4979816255271,8.62066762265033e-06
dNDF30,year:cut,1,0.625728513602004,0.625728513602004,1.8334963816039,0.191602546413452
dNDF30,FD:loc:year,25,14.4488461383757,0.577953845535028,1.69350806537888,0.121069043862366
dNDF30,FD:loc:cut,20,6.67290458809006,0.333645229404503,0.977640154723166,0.521206453801233
dNDF30,FD:year:cut,5,1.15043866118539,0.230087732237079,0.674198179142686,0.6480487941385
dNDF30,Residuals,19,6.48424609817773,0.341276110430407,NA,NA
dNDF48,FD,5,8.74462946692706,1.74892589338541,8.46140860308525,0.000237604631757899
dNDF48,loc,2,86.8068398803798,43.4034199401899,209.988354723451,1.10908584156658e-13
dNDF48,year,3,126.352670211134,42.1175567370448,203.767271251228,1.27152355343063e-14
dNDF48,cut,3,82.8020087959108,27.6006695986369,133.533698641029,6.0257119712582e-13
dNDF48,FD:loc,10,7.83241188985541,0.783241188985541,3.78936795426158,0.00607652494085735
dNDF48,FD:year,15,15.2151849191811,1.01434566127874,4.90746528329586,0.000764225969147894
dNDF48,FD:cut,15,13.2767315305344,0.885115435368961,4.28224168209741,0.0017843730750156
dNDF48,loc:year,5,60.7613982154099,12.152279643082,58.793459407266,6.7190025175662e-11
dNDF48,loc:cut,4,19.6874202683091,4.92185506707728,23.8122306755332,3.53944078428631e-07
dNDF48,year:cut,1,3.11160802388072,3.11160802388072,15.0541466635438,0.00100788374987887
dNDF48,FD:loc:year,25,14.8259092339995,0.593036369359978,2.86914560338044,0.0107832062280478
dNDF48,FD:loc:cut,20,8.50529997939537,0.425264998969768,2.05745762841243,0.0608952867712249
dNDF48,FD:year:cut,5,1.42031706417874,0.284063412835749,1.37431586683043,0.27780672985444
dNDF48,Residuals,19,3.92719386724883,0.206694414065728,NA,NA
Fat,FD,5,0.408030798964193,0.0816061597928387,9.20690304282252,4.5482303289872e-05
Fat,loc,2,0.467724226307799,0.233862113153899,26.3845989893828,6.90485966378745e-07
Fat,year,3,0.606256182936027,0.202085394312009,22.7995121510974,2.49300555465986e-07
Fat,cut,4,0.740860656595872,0.185215164148968,20.8961929186337,1.13070028091953e-07
Fat,FD:loc,10,0.14813089409474,0.014813089409474,1.67123019026876,0.143872123200511
Fat,FD:year,15,0.476655564867024,0.0317770376578016,3.58512280747187,0.0023708382101847
Fat,FD:cut,20,0.210670526252653,0.0105335263126326,1.18840484230136,0.337541309059729
Fat,loc:year,5,0.411879501545264,0.0823759003090529,9.29374607426655,4.23317382556247e-05
Fat,loc:cut,6,1.30481844862029,0.217469741436716,24.5351923094809,2.44810984041422e-09
Fat,year:cut,2,0.496559960480815,0.248279980240408,28.0112397317821,4.13695684796825e-07
Fat,FD:loc:year,25,0.536344455517059,0.0214537782206823,2.4204405216648,0.0156158826117017
Fat,FD:loc:cut,30,0.184677596612637,0.00615591988708789,0.694518130539146,0.830844129238357
Fat,FD:year:cut,10,0.0570581577910855,0.00570581577910855,0.643736855058694,0.763023389675091
Fat,loc:year:cut,2,0.0511518721674524,0.0255759360837262,2.88550722580328,0.0745551126711989
Fat,FD:loc:year:cut,10,0.243758508184937,0.0243758508184937,2.75011219302433,0.0195348860358547
Fat,Residuals,25,0.221589603510751,0.00886358414043003,NA,NA
IVTDMD30,FD,5,72.3528240862746,14.4705648172549,9.44061453202524,0.000119488456113808
IVTDMD30,loc,2,22.3829847502492,11.1914923751246,7.30134358167325,0.00444228201517364
IVTDMD30,year,3,346.934843785818,115.644947928606,75.4469082414992,9.7152039688378e-11
IVTDMD30,cut,3,453.246824739065,151.082274913022,98.5662645575902,9.20105901833819e-12
IVTDMD30,FD:loc,10,28.3412644227228,2.83412644227228,1.84898762518299,0.119503076552879
IVTDMD30,FD:year,15,102.679097986703,6.84527319911351,4.46586477137201,0.001381011153222
IVTDMD30,FD:cut,15,50.794364977302,3.3862909984868,2.20922047022386,0.0523514301357275
IVTDMD30,loc:year,5,382.576623932054,76.5153247864107,49.9186933076639,2.83044584272631e-10
IVTDMD30,loc:cut,4,162.994143104008,40.748535776002,26.5843955549657,1.4911098039786e-07
IVTDMD30,year:cut,1,39.7082780394027,39.7082780394027,25.9057301103743,6.50838497693547e-05
IVTDMD30,FD:loc:year,25,65.8484599143826,2.63393839657531,1.71838469452951,0.114715159382208
IVTDMD30,FD:loc:cut,20,37.9587069088259,1.8979353454413,1.2382153861508,0.322451520017905
IVTDMD30,FD:year:cut,5,10.5140823635512,2.10281647271024,1.37188008907425,0.278671762131327
IVTDMD30,Residuals,19,29.1231816101766,1.53279903211456,NA,NA
IVTDMD48,FD,5,43.6807907998382,8.73615815996765,6.49847709991666,0.00111049466387046
IVTDMD48,loc,2,16.7404185204828,8.37020926024141,6.22626241457499,0.00832591221127305
IVTDMD48,year,3,103.292401163167,34.4308003877225,25.6116892293357,6.89615790200379e-07
IVTDMD48,cut,3,321.308254846728,107.102751615576,79.6694343173911,6.03317147883813e-11
IVTDMD48,FD:loc,10,30.3950952315617,3.03950952315617,2.26096902889429,0.0604454994361931
IVTDMD48,FD:year,15,94.0428162127952,6.26952108085301,4.66364486829745,0.00105509693084478
IVTDMD48,FD:cut,15,38.3894799346537,2.55929866231024,1.90375946089008,0.0928562824601329
IVTDMD48,loc:year,5,338.437990399435,67.687598079887,50.3500850163337,2.62548369683914e-10
IVTDMD48,loc:cut,4,154.172274379519,38.5430685948798,28.6706403476183,8.16319116113207e-08
IVTDMD48,year:cut,1,38.0343018919482,38.0343018919482,28.2921892358525,3.91803478413362e-05
IVTDMD48,FD:loc:year,25,46.7082221077713,1.86832888431085,1.38977480117552,0.23296664862468
IVTDMD48,FD:loc:cut,20,33.9654774773547,1.69827387386773,1.26327771048013,0.307023839816736
IVTDMD48,FD:year:cut,5,7.29291128052421,1.45858225610484,1.08498074509187,0.400191130418405
IVTDMD48,Residuals,19,25.5424467128635,1.34433930067703,NA,NA
K,FD,5,1.07965006601668,0.215930013203335,7.19544143426069,0.000270778325328669
K,loc,2,10.8947631229714,5.44738156148572,181.523237155698,1.29778674630551e-15
K,year,3,3.54513577216738,1.18171192405579,39.3782171156726,1.26684855493626e-09
K,cut,4,1.51776343340487,0.379440858351219,12.6441175709132,9.24550571133978e-06
K,FD:loc,10,0.578083303805076,0.0578083303805076,1.92634849363734,0.089267307726834
K,FD:year,15,0.306273437036619,0.0204182291357746,0.680397179429767,0.779107638719489
K,FD:cut,20,0.585597731896714,0.0292798865948357,0.975694420935093,0.516556407980634
K,loc:year,5,1.3144873506389,0.262897470127779,8.76053922035568,6.62013602312625e-05
K,loc:cut,6,2.02375287868482,0.337292146447469,11.2395949502094,4.38247630485734e-06
K,year:cut,2,0.849948965051721,0.42497448252586,14.1614357110725,7.72379979763779e-05
K,FD:loc:year,25,1.11534540632955,0.0446138162531818,1.4866673569197,0.163956474883967
K,FD:loc:cut,30,0.724910155975873,0.0241636718658624,0.80520666473437,0.716863620184886
K,FD:year:cut,10,0.165692396745978,0.0165692396745978,0.552137203717616,0.836129749163989
K,loc:year:cut,2,0.345292809507916,0.172646404753958,5.75310062651163,0.00880373704968702
K,FD:loc:year:cut,10,0.0803236779427345,0.00803236779427345,0.267662800482076,0.982977038414003
K,Residuals,25,0.750231987766575,0.030009279510663,NA,NA
Lignin,FD,5,2.49322538611528,0.498645077223056,7.48037863528876,0.000207133506833974
Lignin,loc,2,1.38547650028501,0.692738250142504,10.392049661999,0.000519178465105298
Lignin,year,3,18.0672806787087,6.02242689290289,90.3448876165426,1.50795111246289e-13
Lignin,cut,4,61.781163208759,15.4452908021897,231.701120917393,2.30167673408382e-19
Lignin,FD:loc,10,1.24670612542736,0.124670612542736,1.87023482053926,0.0991688802881345
Lignin,FD:year,15,5.75986770629775,0.38399118041985,5.7604086621055,6.50562249211974e-05
Lignin,FD:cut,20,3.07899692825016,0.153949846412508,2.30946457633426,0.0244783378839768
Lignin,loc:year,5,22.7569822250666,4.55139644501331,68.2773585525183,9.24973962804601e-14
Lignin,loc:cut,6,9.66142420416768,1.61023736736128,24.1558289668321,2.87909156145625e-09
Lignin,year:cut,2,2.47029328774978,1.23514664387489,18.5289396974381,1.15954730353266e-05
Lignin,FD:loc:year,25,3.84386573576644,0.153754629430658,2.3065360465904,0.020679922564443
Lignin,FD:loc:cut,30,2.42589906040304,0.0808633020134347,1.21306344811185,0.313388221017496
Lignin,FD:year:cut,10,0.459012694537224,0.0459012694537224,0.68858370620325,0.725272145176598
Lignin,loc:year:cut,2,2.6249212803331,1.31246064016655,19.6887585595627,7.32946576640485e-06
Lignin,FD:loc:year:cut,10,1.79415249945984,0.179415249945984,2.69148150426958,0.0217086302419805
Lignin,Residuals,25,1.66651015120643,0.0666604060482571,NA,NA
Mg,FD,5,0.0254138522016648,0.00508277044033295,5.18575549218067,0.00212143672925103
Mg,loc,2,0.103678973221869,0.0518394866109345,52.8898374538571,1.04111077243595e-09
Mg,year,3,0.0184336507639366,0.00614455025464554,6.26904866235134,0.00254077658913996
Mg,cut,4,0.0500223217449162,0.0125055804362291,12.7589634809149,8.59389081074834e-06
Mg,FD:loc,10,0.0189530952745355,0.00189530952745355,1.93371152735569,0.0880436332104898
Mg,FD:year,15,0.0100110729249167,0.000667404861661116,0.680927550731663,0.778632298789308
Mg,FD:cut,20,0.0207961955763469,0.00103980977881734,1.06087798664619,0.438923468285053
Mg,loc:year,5,0.0172112870148716,0.00344225740297432,3.51200303899704,0.0153184133073694
Mg,loc:cut,6,0.010836473654815,0.00180607894246916,1.84267298812098,0.131247116811538
Mg,year:cut,2,0.0124577902803297,0.00622889514016486,6.35510251004204,0.00586832204118665
Mg,FD:loc:year,25,0.0173927487505357,0.000695709950021427,0.709806145416244,0.801319123652476
Mg,FD:loc:cut,30,0.0186198329437976,0.000620661098126585,0.633236683847164,0.884343825623254
Mg,FD:year:cut,10,0.00217405401430633,0.000217405401430633,0.221810382297099,0.991570879459551
Mg,loc:year:cut,2,0.000777851675944026,0.000388925837972013,0.396806096987968,0.676624990577296
Mg,FD:loc:year:cut,10,0.00638199685864772,0.000638199685864772,0.651130631401174,0.756859339431325
Mg,Residuals,25,0.0245035195353743,0.000980140781414974,NA,NA
P,FD,5,0.00184395311103177,0.000368790622206353,1.22360331211665,0.327404527914706
P,loc,2,0.122561706925129,0.0612808534625643,203.322565030335,3.4289767494258e-16
P,year,3,0.00817097364031281,0.00272365788010427,9.03677209368798,0.000315192302251092
P,cut,4,0.0111818372728512,0.0027954593182128,9.27500070416273,9.73587859689572e-05
P,FD:loc,10,0.00394094513325756,0.000394094513325756,1.30755860576784,0.279539123392936
P,FD:year,15,0.00382725559502376,0.000255150373001584,0.846558515031457,0.6234849261834
P,FD:cut,20,0.00263009577472251,0.000131504788736125,0.436317209190552,0.968813911880717
P,loc:year,5,0.0223116254365588,0.00446232508731176,14.8054625790369,8.66134853535727e-07
P,loc:cut,6,0.0224185419766273,0.00373642366277122,12.3970082045083,1.85555486724426e-06
P,year:cut,2,0.00079377360261518,0.00039688680130759,1.31682308435603,0.285938545094861
P,FD:loc:year,25,0.00473868036354358,0.000189547214541743,0.628895057385673,0.873462447924451
P,FD:loc:cut,30,0.00681457081765354,0.000227152360588451,0.753664448158402,0.77196792728012
P,FD:year:cut,10,0.001438739170153,0.0001438739170153,0.477356502000782,0.888950000272138
P,loc:year:cut,2,0.00098744839200372,0.00049372419600186,1.63811801364617,0.214526097060823
P,FD:loc:year:cut,10,0.000628314293127655,6.28314293127655e-05,0.208467190820013,0.99337159376592
P,Residuals,25,0.00753493020479817,0.000301397208191927,NA,NA
Starch,FD,5,1.28228870962669,0.256457741925338,0.371593592632547,0.861788658752618
Starch,loc,2,21.6391829092033,10.8195914546017,15.6770110710962,9.52433422131155e-05
Starch,year,3,56.5171338499832,18.8390446166611,27.2967710715786,4.25488308244445e-07
Starch,cut,4,125.080026823792,31.2700067059481,45.3085722671999,1.8439529488801e-09
Starch,FD:loc,10,2.46207266616465,0.246207266616465,0.356741200508919,0.950992409476025
Starch,FD:year,15,11.1660905237005,0.744406034913368,1.07860464969445,0.43165679243367
Starch,FD:cut,20,2.94750325169944,0.147375162584972,0.21353875191531,0.999404976528497
Starch,loc:year,4,53.9753173746673,13.4938293436668,19.5518391706164,1.59106975532997e-06
Starch,loc:cut,5,10.6160554136182,2.12321108272364,3.07641964022365,0.0335828811344766
Starch,FD:loc:year,20,7.55428238807038,0.377714119403519,0.547287617692798,0.905086247026716
Starch,FD:loc:cut,25,6.84530180585849,0.27381207223434,0.396739091843607,0.984243215822258
Starch,Residuals,19,13.1129739403225,0.690156523174871,NA,NA
Su_ESC,FD,5,3.92388336380359,0.784776672760718,2.78051488087986,0.0459122264871833
Su_ESC,loc,2,79.0243984092579,39.5121992046289,139.994296056578,1.73481256355793e-12
Su_ESC,year,3,30.7821782967981,10.2607260989327,36.3544210690545,2.73846731141478e-08
Su_ESC,cut,4,61.3351880927795,15.3337970231949,54.3286418713219,1.83582614471042e-10
Su_ESC,FD:loc,10,2.69886662953049,0.269886662953049,0.95622603033305,0.507440345344525
Su_ESC,FD:year,15,5.33578423467863,0.355718948978575,1.26033541181396,0.309447961365905
Su_ESC,FD:cut,20,6.45621692018828,0.322810846009414,1.14373985898568,0.383434522811731
Su_ESC,loc:year,5,11.3767317108928,2.27534634217855,8.06170033230847,0.000266598395999758
Su_ESC,loc:cut,5,26.7454192290848,5.34908384581696,18.9521525659607,5.66071960520915e-07
Su_ESC,FD:loc:year,25,5.60058984981818,0.224023593992727,0.793730188964079,0.710886347783639
Su_ESC,FD:loc:cut,25,7.45000369048999,0.298000147619599,1.05583393813915,0.455931179397853
Su_ESC,Residuals,20,5.64482987059135,0.282241493529567,NA,NA
Su_WSC,FD,5,5.02701891963332,1.00540378392666,4.7196852410559,0.00521879185785313
Su_WSC,loc,2,41.5794028216822,20.7897014108411,97.5934728746383,4.80995199664978e-11
Su_WSC,year,3,152.53624199515,50.8454139983834,238.684550287162,8.01662574105135e-16
Su_WSC,cut,4,67.9711674453317,16.9927918613329,79.7695714243679,5.3058847377568e-12
Su_WSC,FD:loc,10,1.08250937800083,0.108250937800083,0.508164343155864,0.864499018329322
Su_WSC,FD:year,15,2.467595596356,0.1645063730904,0.772245254639929,0.691573474418514
Su_WSC,FD:cut,20,7.56624201716117,0.378312100858059,1.77591736521937,0.103867469324853
Su_WSC,loc:year,5,15.7014843107148,3.14029686214295,14.7415525878619,4.02650168801083e-06
Su_WSC,loc:cut,5,7.58935820082883,1.51787164016577,7.12537240503386,0.000565926480852249
Su_WSC,FD:loc:year,25,4.49765298947953,0.179906119579181,0.844536564242166,0.659335060050358
Su_WSC,FD:loc:cut,25,4.39151404138668,0.175660561655467,0.824606564581392,0.679597544167237
Su_WSC,Residuals,20,4.26046963971578,0.213023481985789,NA,NA
TTNDFD,FD,5,76.7571938068567,15.3514387613713,5.1504689471783,0.0352315700702516
TTNDFD,loc,2,180.444229193445,90.2221145967224,30.2698793775907,0.000733179114812554
TTNDFD,year,1,166.609510959184,166.609510959184,55.8981555956248,0.000295614923008965
TTNDFD,FD:loc,10,49.0249487345211,4.90249487345211,1.64480658796312,0.28024874241609
TTNDFD,FD:year,5,32.5972483786036,6.51944967572071,2.18730137477301,0.184189897208861
TTNDFD,loc:year,2,13.5227323810433,6.76136619052164,2.26846533058587,0.184633875055074
TTNDFD,FD:loc:year,10,28.0918984914044,2.80918984914044,0.942494401315248,0.55589309238043
TTNDFD,Residuals,6,17.8835429381027,2.98059048968379,NA,NA
